date,room,time,group,class,session,tutor
2025-06-04,LI6,12:45-14:15,3B,Criminal Advocacy,12,TA
2025-06-04,LI6,14:30-16:00,3B,Criminal Advocacy,12,TA
2025-06-04,LI7,09:00-10:30,4A,Criminal Advocacy,12,SON
2025-06-04,LI7,10:45-12:15,4A,Criminal Advocacy,12,SON
2025-06-04,LI7,12:45-14:15,4A,Criminal Advocacy,12,SON
2025-06-04,LI7,14:30-16:00,4A,Criminal Advocacy,12,SON
2025-06-04,LI8,09:00-10:30,4B,Criminal Advocacy,12,WK
2025-06-04,LI8,10:45-12:15,4B,Criminal Advocacy,12,WK
2025-06-04,LI8,12:45-14:15,4B,Criminal Advocacy,12,WK
2025-06-04,LI8,14:30-16:00,4B,Criminal Advocacy,12,WK
2025-06-04,LI9,09:00-10:30,5A,Criminal Advocacy,12,NLO
2025-06-04,LI9,10:45-12:15,5A,Criminal Advocacy,12,NLO
2025-06-04,LI9,12:45-14:15,5A,Criminal Advocacy,12,NLO
2025-06-04,LI9,14:30-16:00,5A,Criminal Advocacy,12,DS
2025-06-04,LI10,09:00-10:30,8B,Criminal Advocacy,12,DR
2025-06-04,LI10,10:45-12:15,8B,Criminal Advocacy,12,DR
2025-06-04,LI10,12:45-14:15,8B,Criminal Advocacy,12,DR
2025-06-04,LI10,14:30-16:00,8B,Criminal Advocacy,12,DR
2025-06-04,GH,09:00-10:30,1,Civil Advocacy,9,LB
2025-06-04,GH,10:45-12:15,1,Civil Advocacy,9,LB
2025-06-04,GH,12:45-14:15,1,Civil Advocacy,9,LB
2025-06-04,GH,14:30-16:00,1,Civil Advocacy,9,LB
2025-06-04,GRH,09:00-10:30,2,Civil Advocacy,9,MJ
2025-06-04,GRH,10:45-12:15,2,Civil Advocacy,9,MJ
2025-06-04,GRH,12:45-14:15,2,Civil Advocacy,9,MJ
2025-06-04,GRH,14:30-16:00,2,Civil Advocacy,9,MJ
2025-06-04,GBIRK,09:00-10:30,13B,Criminal Advocacy,12,HS
2025-06-04,GBIRK,10:45-12:15,13B,Criminal Advocacy,12,HS
2025-06-04,GBIRK,12:45-14:15,13B,Criminal Advocacy,12,HS
2025-06-04,GBIRK,14:30-16:00,13B,Criminal Advocacy,12,HS
2025-06-05,LI6,09:00-10:30,6A,Criminal Advocacy,12,DS
2025-06-05,LI6,10:45-12:15,6A,Criminal Advocacy,12,DS
2025-06-05,LI6,12:45-14:15,6A,Criminal Advocacy,12,DS
2025-06-05,LI6,14:30-16:00,6A,Criminal Advocacy,12,DS
2025-06-05,LI7,09:00-10:30,6B,Criminal Advocacy,12,TA
2025-06-05,LI7,10:45-12:15,6B,Criminal Advocacy,12,TA
2025-06-05,LI7,12:45-14:15,6B,Criminal Advocacy,12,TA
2025-06-05,LI7,14:30-16:00,6B,Criminal Advocacy,12,TA
2025-06-05,LI8,09:00-10:30,7A,Criminal Advocacy,12,NR
2025-06-05,LI8,10:45-12:15,7A,Criminal Advocacy,12,NR
2025-06-05,LI8,12:45-14:15,7A,Criminal Advocacy,12,NR
2025-06-05,LI8,14:30-16:00,7A,Criminal Advocacy,12,NR
2025-06-05,LI9,09:00-10:30,7B,Criminal Advocacy,12,WK
2025-06-05,LI9,10:45-12:15,7B,Criminal Advocacy,12,WK
2025-06-05,LI9,12:45-14:15,7B,Criminal Advocacy,12,WK
2025-06-05,LI9,14:30-16:00,7B,Criminal Advocacy,12,WK
2025-06-05,LI10,09:00-10:30,9A,Criminal Advocacy,12,SON
2025-06-05,LI10,10:45-12:15,9A,Criminal Advocacy,12,SON
2025-06-05,LI10,12:45-14:15,9A,Criminal Advocacy,12,SON
2025-06-05,LI10,14:30-16:00,9A,Criminal Advocacy,12,SON
2025-06-05,GH,09:00-10:30,8,Civil Advocacy,9,MJ
2025-06-05,GH,10:45-12:15,8,Civil Advocacy,9,MJ
2025-06-05,GH,12:45-14:15,8,Civil Advocacy,9,MJ
2025-06-05,GH,14:30-16:00,8,Civil Advocacy,9,MJ
2025-06-05,GRH,09:00-10:30,11,Civil Advocacy,9,LB
2025-06-05,GRH,10:45-12:15,11,Civil Advocacy,9,LB
2025-06-05,GRH,12:45-14:15,11,Civil Advocacy,9,LB
2025-06-05,GRH,14:30-16:00,11,Civil Advocacy,9,LB
2025-06-05,GBIRK,09:00-10:30,13,Civil Advocacy,9,tbc
2025-06-05,GBIRK,10:45-12:15,13,Civil Advocacy,9,tbc
2025-06-05,GBIRK,12:45-14:15,13,Civil Advocacy,9,tbc
2025-06-05,GBIRK,14:30-16:00,13,Civil Advocacy,9,tbc
2025-06-06,LI6,09:00-10:30,9B,Criminal Advocacy,12,TA
2025-06-06,LI6,10:45-12:15,9B,Criminal Advocacy,12,TA
2025-06-06,LI6,12:45-14:15,9B,Criminal Advocacy,12,TA
2025-06-06,LI6,14:30-16:00,9B,Criminal Advocacy,12,TA
2025-06-06,LI7,09:00-10:30,10A,Criminal Advocacy,12,NR
2025-06-06,LI7,10:45-12:15,10A,Criminal Advocacy,12,NR
2025-06-06,LI7,12:45-14:15,10A,Criminal Advocacy,12,NR
2025-06-06,LI7,14:30-16:00,10A,Criminal Advocacy,12,NR
2025-06-06,LI8,09:00-10:30,10B,Criminal Advocacy,12,WK
2025-06-06,LI8,10:45-12:15,10B,Criminal Advocacy,12,WK
2025-06-06,LI8,12:45-14:15,10B,Criminal Advocacy,12,WK
2025-06-06,LI8,14:30-16:00,10B,Criminal Advocacy,12,WK
2025-06-06,LI9,09:00-10:30,11A,Criminal Advocacy,12,DS
2025-06-06,LI9,10:45-12:15,11A,Criminal Advocacy,12,DS
2025-06-06,LI9,12:45-14:15,11A,Criminal Advocacy,12,DS
2025-06-06,LI9,14:30-16:00,11A,Criminal Advocacy,12,DS
2025-06-06,LI10,09:00-10:30,11B,Criminal Advocacy,12,DR
2025-06-06,LI10,10:45-12:15,11B,Criminal Advocacy,12,DR
2025-06-06,LI10,12:45-14:15,11B,Criminal Advocacy,12,DR
2025-06-06,LI10,14:30-16:00,11B,Criminal Advocacy,12,DR
2025-06-06,GH,09:00-10:30,3,Civil Advocacy,9,tbc
2025-06-06,GH,10:45-12:15,3,Civil Advocacy,9,tbc
2025-06-06,GH,12:45-14:15,3,Civil Advocacy,9,tbc
2025-06-06,GH,14:30-16:00,3,Civil Advocacy,9,tbc
2025-06-06,GRH,09:00-10:30,12,Civil Advocacy,9,tbc
2025-06-06,GRH,10:45-12:15,12,Civil Advocacy,9,tbc
2025-06-06,GRH,12:45-14:15,12,Civil Advocacy,9,tbc
2025-06-06,GRH,14:30-16:00,12,Civil Advocacy,9,tbc
